GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	P51159	RAB27A	involved_in	GO:0006605	protein targeting	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERI2|ensembl:ENSMUSP00000139310	9606	Ensembl	P
UniProtKB	P51159	RAB27A	enables	GO:0003924	GTPase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERI2|ensembl:ENSMUSP00000139310	9606	Ensembl	F
UniProtKB	P51160	PDE6C	involved_in	GO:0046549	retinal cone cell development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91ZQ1|ensembl:ENSMUSP00000025956	9606	Ensembl	P
UniProtKB	P51164	ATP4B	involved_in	GO:0032496	response to lipopolysaccharide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18598|ensembl:ENSRNOP00000025957	9606	Ensembl	P
UniProtKB	P51168	SCNN1B	involved_in	GO:0070944	neutrophil-mediated killing of bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WU38|ensembl:ENSMUSP00000033161	9606	Ensembl	P
UniProtKB	P51168	SCNN1B	enables	GO:0005272	sodium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WU38|ensembl:ENSMUSP00000033161	9606	Ensembl	F
UniProtKB	P51168	SCNN1B	enables	GO:0015280	ligand-gated sodium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WU38|ensembl:ENSMUSP00000033161	9606	Ensembl	F
UniProtKB	P51170	SCNN1G	enables	GO:0005272	sodium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WU39|ensembl:ENSMUSP00000000221	9606	Ensembl	F
UniProtKB	P51170	SCNN1G	enables	GO:0015280	ligand-gated sodium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WU39|ensembl:ENSMUSP00000000221	9606	Ensembl	F
UniProtKB	P51530	DNA2	enables	GO:0017108	5'-flap endonuclease activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZQJ5|ensembl:ENSMUSP00000115750	9606	Ensembl	F
UniProtKB	P51530	DNA2	involved_in	GO:1902990	mitotic telomere maintenance via semi-conservative replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZQJ5|ensembl:ENSMUSP00000115750	9606	Ensembl	P
UniProtKB	P51530	DNA2	involved_in	GO:0000723	telomere maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZQJ5|ensembl:ENSMUSP00000115750	9606	Ensembl	P
UniProtKB	P51570	GALK1	enables	GO:0005524	ATP binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5RKH2|ensembl:ENSRNOP00000008525	9606	Ensembl	F
UniProtKB	P51570	GALK1	involved_in	GO:0061623	glycolytic process from galactose	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0N0|ensembl:ENSMUSP00000021114	9606	Ensembl	P
UniProtKB	P51571	SSR4	part_of	GO:0005784	Sec61 translocon complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07984|ensembl:ENSRNOP00000070206	9606	Ensembl	C
UniProtKB	P51572	BCAP31	part_of	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6AY58|ensembl:ENSRNOP00000070305	9606	Ensembl	C
UniProtKB	P51575	P2RX1	enables	GO:0004931	extracellularly ATP-gated cation channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47824|ensembl:ENSRNOP00000024068	9606	Ensembl	F
UniProtKB	P51575	P2RX1	enables	GO:0005261	cation channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51576|ensembl:ENSMUSP00000021141	9606	Ensembl	F
UniProtKB	P51575	P2RX1	involved_in	GO:1905665	positive regulation of calcium ion import across plasma membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47824|ensembl:ENSRNOP00000024068	9606	Ensembl	P
UniProtKB	P51575	P2RX1	enables	GO:0005524	ATP binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47824|ensembl:ENSRNOP00000024068	9606	Ensembl	F
UniProtKB	P51582	P2RY4	enables	GO:0005524	ATP binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35811|ensembl:ENSRNOP00000039027	9606	Ensembl	F
UniProtKB	P51587	BRCA2	involved_in	GO:0048478	replication fork protection	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl	P
UniProtKB	P51587	BRCA2	involved_in	GO:0007420	brain development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl	P
UniProtKB	P51587	BRCA2	involved_in	GO:0006302	double-strand break repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl	P
UniProtKB	P51587	BRCA2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl	P
UniProtKB	P51587	BRCA2	involved_in	GO:0000722	telomere maintenance via recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl	P
UniProtKB	P51606	RENBP	enables	GO:0005524	ATP binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51607|ensembl:ENSRNOP00000069721	9606	Ensembl	F
UniProtKB	P51608	MECP2	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	enables	GO:0003714	transcription corepressor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	F
UniProtKB	P51608	MECP2	involved_in	GO:0006342	chromatin silencing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0006541	glutamine metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0007416	synapse assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0007420	brain development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0016573	histone acetylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0021591	ventricular system development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0030182	neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0051707	response to other organism	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0016358	dendrite development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0021549	cerebellum development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0031175	neuron projection development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0042551	neuron maturation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:0045892	negative regulation of transcription DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51608	MECP2	involved_in	GO:2000820	negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl	P
UniProtKB	P51617	IRAK1	enables	GO:0004672	protein kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RYH5|ensembl:ENSRNOP00000070832	9606	Ensembl	F
UniProtKB	P51617	IRAK1	involved_in	GO:0071222	cellular response to lipopolysaccharide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RYH5|ensembl:ENSRNOP00000070832	9606	Ensembl	P
UniProtKB	P51636	CAV2	part_of	GO:0002095	caveolar macromolecular signaling complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVC3|ensembl:ENSMUSP00000000058	9606	Ensembl	C
UniProtKB	P51636	CAV2	part_of	GO:0005925	focal adhesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVC3|ensembl:ENSMUSP00000000058	9606	Ensembl	C
UniProtKB	P51636	CAV2	part_of	GO:0005901	caveola	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVC3|ensembl:ENSMUSP00000000058	9606	Ensembl	C
UniProtKB	P51649	ALDH5A1	involved_in	GO:0006105	succinate metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BWF0|ensembl:ENSMUSP00000040591	9606	Ensembl	P
UniProtKB	P51649	ALDH5A1	involved_in	GO:0006536	glutamate metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BWF0|ensembl:ENSMUSP00000040591	9606	Ensembl	P
UniProtKB	P51649	ALDH5A1	involved_in	GO:0009448	gamma-aminobutyric acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BWF0|ensembl:ENSMUSP00000040591	9606	Ensembl	P
UniProtKB	P51649	ALDH5A1	involved_in	GO:0009450	gamma-aminobutyric acid catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BWF0|ensembl:ENSMUSP00000040591	9606	Ensembl	P
UniProtKB	P51654	GPC3	involved_in	GO:0009617	response to bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFZ4|ensembl:ENSMUSP00000064131	9606	Ensembl	P
UniProtKB	P51659	HSD17B4	involved_in	GO:0000038	very long-chain fatty acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51660|ensembl:ENSMUSP00000025385	9606	Ensembl	P
UniProtKB	P51659	HSD17B4	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51660|ensembl:ENSMUSP00000025385	9606	Ensembl	P
UniProtKB	P51668	UBE2D1	involved_in	GO:0000209	protein polyubiquitination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61080|ensembl:ENSMUSP00000020085	9606	Ensembl	P
UniProtKB	P51668	UBE2D1	enables	GO:0061631	ubiquitin conjugating enzyme activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61080|ensembl:ENSMUSP00000020085	9606	Ensembl	F
UniProtKB	P51668	UBE2D1	enables	GO:0004842	ubiquitin-protein transferase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZDK2|ensembl:ENSRNOP00000000750	9606	Ensembl	F
UniProtKB	P51671	CCL11	involved_in	GO:0050768	negative regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48298|ensembl:ENSMUSP00000000342	9606	Ensembl	P
UniProtKB	P51674	GPM6A	enables	GO:0005262	calcium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q812E9|ensembl:ENSRNOP00000014312	9606	Ensembl	F
UniProtKB	P51674	GPM6A	involved_in	GO:0009617	response to bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35802|ensembl:ENSMUSP00000033915	9606	Ensembl	P
UniProtKB	P51674	GPM6A	involved_in	GO:0007416	synapse assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q812E9|ensembl:ENSRNOP00000014312	9606	Ensembl	P
UniProtKB	P51674	GPM6A	involved_in	GO:0048812	neuron projection morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35802|ensembl:ENSMUSP00000033915	9606	Ensembl	P
UniProtKB	P51679	CCR4	involved_in	GO:0009617	response to bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V7C3|ensembl:ENSRNOP00000013705	9606	Ensembl	P
UniProtKB	P51679	CCR4	involved_in	GO:0001764	neuron migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51680|ensembl:ENSMUSP00000062677	9606	Ensembl	P
UniProtKB	P51692	STAT5B	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl	F
UniProtKB	P51692	STAT5B	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl	F
UniProtKB	P51692	STAT5B	involved_in	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl	P
UniProtKB	P51692	STAT5B	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl	P
UniProtKB	P51787	KCNQ1	enables	GO:0005249	voltage-gated potassium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97414|ensembl:ENSMUSP00000009689	9606	Ensembl	F
UniProtKB	P51788	CLCN2	enables	GO:0005247	voltage-gated chloride channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0A1|ensembl:ENSMUSP00000007207	9606	Ensembl	F
UniProtKB	P51790	CLCN3	part_of	GO:0010008	endosome membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51791|ensembl:ENSMUSP00000004430	9606	Ensembl	C
UniProtKB	P51790	CLCN3	part_of	GO:0055037	recycling endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51791|ensembl:ENSMUSP00000004430	9606	Ensembl	C
UniProtKB	P51790	CLCN3	part_of	GO:0008021	synaptic vesicle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51791|ensembl:ENSMUSP00000004430	9606	Ensembl	C
UniProtKB	P51790	CLCN3	part_of	GO:0005768	endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51791|ensembl:ENSMUSP00000004430	9606	Ensembl	C
UniProtKB	P51795	CLCN5	part_of	GO:0005768	endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVD4|ensembl:ENSMUSP00000111412	9606	Ensembl	C
UniProtKB	P51805	PLXNA3	involved_in	GO:0021766	hippocampus development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:1990138	neuron projection extension	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:0097485	neuron projection guidance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:0048843	negative regulation of axon extension involved in axon guidance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:0021860	pyramidal neuron development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:0021785	branchiomotor neuron axon guidance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:0021637	trigeminal nerve structural organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:0021612	facial nerve structural organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51805	PLXNA3	involved_in	GO:0007411	axon guidance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70208|ensembl:ENSMUSP00000004326	9606	Ensembl	P
UniProtKB	P51809	VAMP7	part_of	GO:0031902	late endosome membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHW5|ensembl:ENSRNOP00000011065	9606	Ensembl	C
UniProtKB	P51809	VAMP7	part_of	GO:0030285	integral component of synaptic vesicle membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHW5|ensembl:ENSRNOP00000011065	9606	Ensembl	C
UniProtKB	P51809	VAMP7	part_of	GO:0008021	synaptic vesicle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHW5|ensembl:ENSRNOP00000011065	9606	Ensembl	C
UniProtKB	P51809	VAMP7	part_of	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHW5|ensembl:ENSRNOP00000011065	9606	Ensembl	C
UniProtKB	P51809	VAMP7	involved_in	GO:0043312	neutrophil degranulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHW5|ensembl:ENSRNOP00000011065	9606	Ensembl	P
UniProtKB	P51812	RPS6KA3	involved_in	GO:0032496	response to lipopolysaccharide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18654|ensembl:ENSMUSP00000033671	9606	Ensembl	P
UniProtKB	P51812	RPS6KA3	enables	GO:0004674	protein serine/threonine kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18654|ensembl:ENSMUSP00000033671	9606	Ensembl	F
UniProtKB	P51816	AFF2	part_of	GO:0016607	nuclear speck	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55112|ensembl:ENSMUSP00000033532	9606	Ensembl	C
UniProtKB	P51843	NR0B1	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61066|ensembl:ENSMUSP00000026036	9606	Ensembl	P
UniProtKB	P51843	NR0B1	enables	GO:0003714	transcription corepressor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61066|ensembl:ENSMUSP00000026036	9606	Ensembl	F
UniProtKB	P51843	NR0B1	involved_in	GO:0045892	negative regulation of transcription DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61066|ensembl:ENSMUSP00000026036	9606	Ensembl	P
UniProtKB	P51884	LUM	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51885|ensembl:ENSMUSP00000040877	9606	Ensembl	P
UniProtKB	P51948	MNAT1	involved_in	GO:0021591	ventricular system development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51949|ensembl:ENSMUSP00000021523	9606	Ensembl	P
UniProtKB	P51955	NEK2	part_of	GO:0000922	spindle pole	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35942|ensembl:ENSMUSP00000027931	9606	Ensembl	C
UniProtKB	P51955	NEK2	enables	GO:0004672	protein kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35942|ensembl:ENSMUSP00000027931	9606	Ensembl	F
UniProtKB	P51955	NEK2	part_of	GO:0000794	condensed nuclear chromosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35942|ensembl:ENSMUSP00000027931	9606	Ensembl	C
UniProtKB	P51957	NEK4	part_of	GO:0036064	ciliary basal body	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZDV9|ensembl:ENSRNOP00000024296	9606	Ensembl	C
UniProtKB	P51965	UBE2E1	enables	GO:0061631	ubiquitin conjugating enzyme activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52482|ensembl:ENSMUSP00000022296	9606	Ensembl	F
UniProtKB	P51965	UBE2E1	involved_in	GO:0016567	protein ubiquitination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52482|ensembl:ENSMUSP00000022296	9606	Ensembl	P
UniProtKB	P52198	RND2	involved_in	GO:0048672	positive regulation of collateral sprouting	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYM5|ensembl:ENSMUSP00000001347	9606	Ensembl	P
UniProtKB	P52198	RND2	part_of	GO:0005769	early endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5HZE6|ensembl:ENSRNOP00000028089	9606	Ensembl	C
UniProtKB	P52294	KPNA1	involved_in	GO:0006607	NLS-bearing protein import into nucleus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60960|ensembl:ENSMUSP00000004054	9606	Ensembl	P
UniProtKB	P52564	MAP2K6	involved_in	GO:0001934	positive regulation of protein phosphorylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q925D6|ensembl:ENSRNOP00000006217	9606	Ensembl	P
UniProtKB	P52564	MAP2K6	enables	GO:0004708	MAP kinase kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q925D6|ensembl:ENSRNOP00000006217	9606	Ensembl	F
UniProtKB	P52564	MAP2K6	enables	GO:0004708	MAP kinase kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70236|ensembl:ENSMUSP00000020949	9606	Ensembl	F
UniProtKB	P52564	MAP2K6	involved_in	GO:0000187	activation of MAPK activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70236|ensembl:ENSMUSP00000020949	9606	Ensembl	P
UniProtKB	P52569	SLC7A2	enables	GO:0015181	arginine transmembrane transporter activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B5D5N9|ensembl:ENSRNOP00000014809	9606	Ensembl	F
UniProtKB	P52655	GTF2A1	part_of	GO:0005672	transcription factor TFIIA complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99PM3|ensembl:ENSMUSP00000021345	9606	Ensembl	C
UniProtKB	P52657	GTF2A2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08950|ensembl:ENSRNOP00000068825	9606	Ensembl	P
UniProtKB	P52701	MSH6	involved_in	GO:0016447	somatic recombination of immunoglobulin gene segments	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54276|ensembl:ENSMUSP00000005503	9606	Ensembl	P
UniProtKB	P52701	MSH6	involved_in	GO:0006298	mismatch repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54276|ensembl:ENSMUSP00000005503	9606	Ensembl	P
UniProtKB	P52701	MSH6	involved_in	GO:0045190	isotype switching	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54276|ensembl:ENSMUSP00000005503	9606	Ensembl	P
UniProtKB	P52747	ZNF143	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70230|ensembl:ENSMUSP00000081778	9606	Ensembl	F
UniProtKB	P52789	HK2	enables	GO:0005524	ATP binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27881|ensembl:ENSRNOP00000008813	9606	Ensembl	F
UniProtKB	P52797	EFNA3	involved_in	GO:0048013	ephrin receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08545|ensembl:ENSMUSP00000029673	9606	Ensembl	P
UniProtKB	P52799	EFNB2	involved_in	GO:0099054	presynapse assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2B9A9|ensembl:ENSRNOP00000019675	9606	Ensembl	P
UniProtKB	P52824	DGKQ	part_of	GO:0016607	nuclear speck	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZEY4|ensembl:ENSRNOP00000036466	9606	Ensembl	C
UniProtKB	P52824	DGKQ	part_of	GO:0016363	nuclear matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZEY4|ensembl:ENSRNOP00000036466	9606	Ensembl	C
UniProtKB	P52848	NDST1	involved_in	GO:0030901	midbrain development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UHN9|ensembl:ENSMUSP00000158312	9606	Ensembl	P
UniProtKB	P52848	NDST1	involved_in	GO:0030900	forebrain development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UHN9|ensembl:ENSMUSP00000158312	9606	Ensembl	P
UniProtKB	P52848	NDST1	involved_in	GO:0008543	fibroblast growth factor receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UHN9|ensembl:ENSMUSP00000158312	9606	Ensembl	P
UniProtKB	P52945	PDX1	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52946|ensembl:ENSMUSP00000082729	9606	Ensembl	P
UniProtKB	P52945	PDX1	part_of	GO:0016607	nuclear speck	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52946|ensembl:ENSMUSP00000082729	9606	Ensembl	C
UniProtKB	P52945	PDX1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52946|ensembl:ENSMUSP00000082729	9606	Ensembl	P
UniProtKB	P52945	PDX1	enables	GO:0000981	DNA-binding transcription factor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52947|ensembl:ENSRNOP00000066935	9606	Ensembl	F
UniProtKB	P52945	PDX1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52947|ensembl:ENSRNOP00000066935	9606	Ensembl	P
UniProtKB	P52945	PDX1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52946|ensembl:ENSMUSP00000082729	9606	Ensembl	F
